id,age,cartype,loanamount,deposit,area,apr,applicationoutcome,funded,age_bucket,depositratio,apr_pct
8330,34,Convertible,17652.0,2244.0,rural,0.0,0,0,25-34,0.12712440516654616,0%
2874,51,Convertible,23753.0,2244.0,urban,0.1,1,1,45-54,0.09447227718603568,10%
4744,42,SUV,9698.0,2245.0,urban,0.05,1,0,35-44,0.23149102907813657,5%
8016,63,SUV,8567.0,2245.0,rural,0.0,0,0,55+,0.2620520602310888,0%
7164,22,Convertible,22691.0,2246.0,urban,0.2,1,0,<25,0.09898197523246666,20%
579,26,Saloon,12378.0,2246.0,urban,0.0,0,0,25-34,0.1814509613830844,0%
2713,50,Saloon,12111.0,2246.0,urban,0.0,0,0,45-54,0.1854512426719358,0%
3666,28,SUV,5273.0,2247.0,urban,0.0,0,0,25-34,0.4261331310448651,0%
4306,35,SUV,6459.0,2247.0,urban,0.05,1,1,35-44,0.34788666976306737,5%
5932,39,SUV,8071.0,2247.0,rural,0.0,0,0,35-44,0.27840416305287097,0%
522,24,Convertible,21312.0,2248.0,urban,0.0,0,0,<25,0.10548048048047554,0%
8404,65,SUV,8031.0,2248.0,rural,0.1,1,0,55+,0.2799153281035637,10%
2877,21,SUV,10311.0,2249.0,rural,0.0,0,0,<25,0.21811657453203198,0%
3781,36,Saloon,5803.0,2249.0,urban,0.15,1,1,35-44,0.387558159572568,15%
6609,25,Convertible,18456.0,2251.0,rural,0.05,1,1,25-34,0.12196575639357814,5%
4732,35,Convertible,17287.0,2251.0,rural,0.05,1,1,35-44,0.13021345519753974,5%
6950,42,SUV,13317.0,2251.0,urban,0.1,1,0,35-44,0.16903206427872877,10%
8490,51,Saloon,12820.0,2251.0,urban,0.15,1,0,45-54,0.17558502340092233,15%
668,31,SUV,14870.0,2252.0,rural,0.0,0,0,25-34,0.15144586415600864,0%
3000,51,Convertible,16837.0,2252.0,rural,0.25,1,0,45-54,0.13375304389142165,25%
6603,54,SUV,13592.0,2252.0,rural,0.05,1,0,45-54,0.16568569746908726,5%
2702,23,Convertible,22694.0,2253.0,rural,0.0,0,0,<25,0.09927734202872568,0%
739,26,SUV,16139.0,2253.0,urban,0.0,0,0,25-34,0.13959972736847762,0%
9986,48,Saloon,11995.0,2253.0,rural,0.15,1,0,45-54,0.18782826177572423,15%
9270,51,Saloon,12368.0,2254.0,rural,0.15,1,0,45-54,0.18224450194047684,15%
9546,59,Convertible,20298.0,2254.0,urban,0.05,1,0,55+,0.11104542319439792,5%
5021,25,SUV,11019.0,2255.0,rural,0.05,1,0,25-34,0.20464651964786235,5%
6066,58,Saloon,8770.0,2255.0,urban,0.25,1,1,55+,0.25712656784489657,25%
7524,19,SUV,17535.0,2257.0,rural,0.0,0,0,<25,0.12871400057028065,0%
8885,35,SUV,19575.0,2257.0,urban,0.25,1,0,35-44,0.11530012771391493,25%
1205,43,Convertible,25110.0,2257.0,rural,0.15,1,0,35-44,0.08988450816407448,15%
7183,22,Saloon,2538.0,2258.0,rural,0.15,1,0,<25,0.8896769109531562,15%
7717,33,SUV,4430.0,2258.0,urban,0.15,1,1,25-34,0.5097065462752799,15%
9042,57,SUV,15656.0,2258.0,urban,0.2,1,1,55+,0.14422585590188144,20%
5640,39,SUV,11797.0,2260.0,rural,0.1,1,1,35-44,0.19157412901583523,10%
9805,50,Convertible,12763.0,2260.0,urban,0.1,1,0,45-54,0.17707435555902395,10%
5787,55,SUV,3550.0,2260.0,urban,0.15,1,0,55+,0.6366197183096798,15%
4824,44,Convertible,13937.0,2261.0,rural,0.2,1,0,35-44,0.1622300351582003,20%
672,57,Convertible,24467.0,2261.0,rural,0.1,1,0,55+,0.09241018514733754,10%
1649,57,Convertible,22791.0,2261.0,urban,0.05,1,0,55+,0.09920582686147605,5%
286,62,SUV,5052.0,2261.0,urban,0.25,1,0,55+,0.4475455265240602,25%
4727,25,SUV,12782.0,2262.0,urban,0.0,0,0,25-34,0.1769676107025366,0%
394,45,Convertible,21002.0,2262.0,rural,0.05,1,0,45-54,0.1077040281877865,5%
4178,51,Saloon,12409.0,2263.0,urban,0.15,1,1,45-54,0.1823676363929259,15%
5942,61,Saloon,8729.0,2263.0,urban,0.0,0,0,55+,0.2592507732844244,0%
3911,37,SUV,11884.0,2265.0,urban,0.25,1,1,35-44,0.19059239313360898,25%
8367,49,Convertible,17045.0,2265.0,urban,0.05,1,1,45-54,0.13288354356115384,5%
4469,24,Convertible,20422.0,2266.0,rural,0.0,0,0,<25,0.11095876995396577,0%
766,22,Convertible,8965.0,2266.0,rural,0.05,1,1,<25,0.2527607361962908,5%
8243,39,SUV,6823.0,2266.0,rural,0.1,1,0,35-44,0.3321119742048465,10%
8508,36,Convertible,20768.0,2267.0,urban,0.05,1,1,35-44,0.109158320493061,5%
8468,40,Convertible,18252.0,2267.0,urban,0.05,1,0,35-44,0.12420556651325201,5%
5700,46,SUV,4665.0,2267.0,rural,0.2,1,1,45-54,0.48595927116817017,20%
9499,52,SUV,3328.0,2267.0,urban,0.15,1,0,45-54,0.6811899038459491,15%
3483,26,Convertible,20871.0,2268.0,urban,0.1,1,1,25-34,0.10866752910736865,10%
8166,57,Saloon,12794.0,2268.0,rural,0.15,1,0,55+,0.17727059559166974,15%
376,30,Saloon,14607.0,2271.0,rural,0.0,0,0,25-34,0.15547340316285646,0%
1715,48,Convertible,14184.0,2272.0,urban,0.2,1,0,45-54,0.16018048505357022,20%
9249,57,Saloon,11687.0,2272.0,urban,0.2,1,1,55+,0.1944040386754347,20%
1392,58,Convertible,17225.0,2273.0,urban,0.15,1,1,55+,0.131959361393316,15%
3864,61,Convertible,16771.0,2274.0,urban,0.25,1,1,55+,0.13559119909366552,25%
3934,33,Convertible,25287.0,2275.0,rural,0.15,1,1,25-34,0.08996717681021513,15%
3881,52,SUV,12553.0,2276.0,rural,0.1,1,1,45-54,0.1813112403409399,10%
8500,28,Convertible,22584.0,2277.0,rural,0.0,0,0,25-34,0.10082359192348118,0%
7490,46,Saloon,7909.0,2277.0,rural,0.15,1,0,45-54,0.28789986091790515,15%
9216,51,SUV,15022.0,2277.0,urban,0.2,1,0,45-54,0.1515776860604346,20%
5989,30,Saloon,13538.0,2280.0,rural,0.15,1,1,25-34,0.16841483232381677,15%
4297,39,Convertible,25652.0,2280.0,urban,0.05,1,1,35-44,0.08888195852174922,5%
3880,65,SUV,15672.0,2280.0,urban,0.0,0,0,55+,0.14548238897395702,0%
2709,31,Saloon,12204.0,2282.0,rural,0.0,0,0,25-34,0.18698787282856547,0%
520,35,Saloon,16113.0,2282.0,urban,0.25,1,1,35-44,0.14162477502636742,25%
3582,23,SUV,10874.0,2283.0,rural,0.0,0,0,<25,0.2099503402611541,0%
2944,62,SUV,5798.0,2283.0,rural,0.05,1,0,55+,0.39375646774743117,5%
9498,59,Convertible,17494.0,2284.0,urban,0.2,1,0,55+,0.1305590488167297,20%
8092,60,Convertible,23317.0,2284.0,rural,0.15,1,0,55+,0.09795428228330841,15%
1736,20,Convertible,8705.0,2285.0,rural,0.15,1,1,<25,0.2624928202182352,15%
2772,59,SUV,6099.0,2285.0,urban,0.05,1,0,55+,0.37465158222653305,5%
6122,34,Convertible,25931.0,2286.0,rural,0.25,1,0,25-34,0.08815703212370953,25%
5085,30,Saloon,5380.0,2288.0,urban,0.0,0,0,25-34,0.42527881040884286,0%
9850,30,Convertible,22144.0,2288.0,rural,0.2,1,0,25-34,0.10332369942196065,20%
917,49,Convertible,14511.0,2289.0,rural,0.2,1,0,45-54,0.15774240231547393,20%
8035,48,Convertible,21736.0,2290.0,urban,0.05,1,0,45-54,0.10535517114463998,5%
1714,64,SUV,5045.0,2290.0,urban,0.25,1,1,55+,0.4539147670960448,25%
7826,18,Saloon,7848.0,2291.0,rural,0.0,0,0,<25,0.2919215086645907,0%
3912,22,Saloon,4051.0,2292.0,urban,0.15,1,1,<25,0.5657862256231633,15%
1438,39,Convertible,12048.0,2292.0,rural,0.25,1,0,35-44,0.1902390438246854,25%
8753,63,Convertible,8698.0,2292.0,rural,0.2,1,1,55+,0.26350885260976503,20%
2693,23,Convertible,16971.0,2296.0,urban,0.0,0,0,<25,0.13528961169052292,0%
7046,18,Saloon,11410.0,2296.0,rural,0.15,1,1,<25,0.20122699386501303,15%
3391,40,Convertible,9644.0,2296.0,rural,0.05,1,1,35-44,0.23807548734962275,5%
374,49,Saloon,3285.0,2298.0,urban,0.15,1,1,45-54,0.6995433789952208,15%
5970,58,Convertible,11968.0,2298.0,urban,0.1,1,1,55+,0.19201203208554546,10%
3545,28,Saloon,12272.0,2299.0,rural,0.15,1,1,25-34,0.18733702737938498,15%
2814,30,SUV,13587.0,2299.0,rural,0.15,1,0,25-34,0.1692058585412402,15%
3688,56,SUV,6305.0,2299.0,urban,0.1,1,0,55+,0.3646312450435583,10%
7242,59,Convertible,16974.0,2299.0,urban,0.1,1,1,55+,0.13544244138092756,10%
3983,49,SUV,11591.0,2300.0,rural,0.0,0,0,45-54,0.19842981623671826,0%
3432,55,Convertible,19037.0,2300.0,rural,0.1,1,1,55+,0.1208173556757829,10%
9618,22,SUV,9156.0,2301.0,rural,0.0,0,0,<25,0.2513106159894876,0%
4422,47,Convertible,11127.0,2303.0,urban,0.0,0,0,45-54,0.2069740271411695,0%
8994,65,Saloon,13487.0,2304.0,rural,0.25,1,0,55+,0.17083117075701262,25%
8746,46,Convertible,17119.0,2306.0,rural,0.0,0,0,45-54,0.13470412991412262,0%
8603,24,SUV,19137.0,2307.0,urban,0.25,1,0,<25,0.12055181062861887,25%
7055,28,Convertible,20105.0,2307.0,urban,0.05,1,1,25-34,0.11474757523003656,5%
1484,36,Saloon,8786.0,2309.0,rural,0.15,1,0,35-44,0.26280446164349386,15%
4543,39,SUV,4377.0,2309.0,urban,0.25,1,1,35-44,0.5275302718755934,25%
4773,46,SUV,5388.0,2309.0,rural,0.2,1,1,45-54,0.4285449146250132,20%
1220,55,Convertible,23526.0,2309.0,urban,0.15,1,0,55+,0.09814673127603085,15%
9579,51,Convertible,9723.0,2310.0,rural,0.1,1,0,45-54,0.23758099352049392,10%
4626,53,Saloon,7668.0,2310.0,urban,0.15,1,0,45-54,0.30125195618149436,15%
3278,44,Convertible,15743.0,2312.0,rural,0.0,0,0,35-44,0.1468589214253861,0%
7384,23,SUV,12964.0,2313.0,rural,0.0,0,0,<25,0.1784171551989989,0%
8042,37,Saloon,12976.0,2313.0,rural,0.15,1,0,35-44,0.17825215782982595,15%
9467,53,SUV,18064.0,2313.0,urban,0.05,1,0,45-54,0.12804472984941717,5%
1478,33,Convertible,13203.0,2314.0,rural,0.1,1,0,25-34,0.175263197758072,10%
6509,47,Convertible,9398.0,2314.0,urban,0.1,1,1,45-54,0.24622260055328302,10%
7664,37,SUV,8146.0,2315.0,rural,0.2,1,0,35-44,0.284188558801831,20%
7975,28,Convertible,8727.0,2317.0,urban,0.0,0,0,25-34,0.26549788014205733,0%
5591,40,Convertible,14574.0,2317.0,urban,0.25,1,1,35-44,0.1589817483189132,25%
4392,61,SUV,18602.0,2317.0,rural,0.1,1,1,55+,0.12455649930114371,10%
2773,36,Convertible,22261.0,2318.0,rural,0.0,0,0,35-44,0.10412829612326022,0%
9172,48,Saloon,5940.0,2318.0,urban,0.15,1,1,45-54,0.3902356902356245,15%
7054,52,Convertible,15527.0,2318.0,urban,0.05,1,1,45-54,0.1492883364461809,5%
1505,44,Saloon,7219.0,2320.0,urban,0.0,0,0,35-44,0.3213741515444907,0%
1630,42,Convertible,20204.0,2322.0,urban,0.15,1,0,35-44,0.1149277370817603,15%
615,21,Saloon,6638.0,2324.0,rural,0.0,0,0,<25,0.3501054534497815,0%
88,18,Saloon,3823.0,2324.0,urban,0.0,0,0,<25,0.6078995553228858,0%
1379,40,Saloon,12080.0,2324.0,urban,0.0,0,0,35-44,0.19238410596024896,0%
215,54,SUV,7741.0,2325.0,rural,0.15,1,0,45-54,0.3003487921456788,15%
4954,60,Saloon,10104.0,2326.0,urban,0.2,1,1,55+,0.23020585906569374,20%
334,29,Saloon,2913.0,2328.0,urban,0.15,1,0,25-34,0.7991761071058019,15%
4934,46,SUV,5225.0,2328.0,rural,0.05,1,1,45-54,0.44555023923436443,5%
2607,44,Saloon,12808.0,2329.0,urban,0.0,0,0,35-44,0.18183947532790584,0%
5008,63,Convertible,18821.0,2329.0,urban,0.2,1,1,55+,0.12374475320120483,20%
6237,38,Saloon,10810.0,2331.0,urban,0.0,0,0,35-44,0.21563367252541946,0%
9166,39,SUV,3218.0,2331.0,urban,0.1,1,0,35-44,0.7243629583590042,10%
5563,41,Convertible,16242.0,2331.0,urban,0.1,1,0,35-44,0.14351680827483415,10%
6313,37,SUV,17759.0,2332.0,rural,0.1,1,1,35-44,0.13131370009571872,10%
4705,26,SUV,19184.0,2333.0,urban,0.0,0,0,25-34,0.12161175979982686,0%
3827,57,Saloon,4674.0,2333.0,urban,0.15,1,1,55+,0.4991442019682286,15%
2708,60,SUV,3155.0,2333.0,urban,0.25,1,1,55+,0.7394611727414455,25%
2789,51,Saloon,13552.0,2334.0,rural,0.0,0,0,45-54,0.1722255017709436,0%
4180,60,Saloon,2692.0,2335.0,urban,0.25,1,0,55+,0.8673848439818472,25%
6583,34,Convertible,8993.0,2336.0,urban,0.0,0,0,25-34,0.2597575892360436,0%
8472,52,Saloon,16371.0,2336.0,rural,0.2,1,0,45-54,0.1426913444505441,20%
8359,59,SUV,3550.0,2337.0,urban,0.1,1,0,55+,0.6583098591547442,10%
5379,50,SUV,6168.0,2338.0,urban,0.1,1,0,45-54,0.3790531776912485,10%
8070,53,SUV,5512.0,2338.0,urban,0.25,1,1,45-54,0.42416545718424814,25%
4832,64,Convertible,26138.0,2338.0,urban,0.2,1,0,55+,0.08944831280128206,20%
8870,22,Saloon,8703.0,2339.0,rural,0.0,0,0,<25,0.2687578995748284,0%
8237,49,SUV,5316.0,2339.0,rural,0.0,0,0,45-54,0.43999247554544013,0%
3498,56,SUV,14218.0,2339.0,urban,0.25,1,1,55+,0.16450977633983932,25%
1483,26,Convertible,13450.0,2340.0,urban,0.2,1,1,25-34,0.1739776951672733,20%
3743,32,Saloon,12942.0,2340.0,urban,0.15,1,0,25-34,0.1808066759387899,15%
852,61,Saloon,11871.0,2340.0,urban,0.15,1,0,55+,0.19711902956783783,15%
8247,20,SUV,2855.0,2341.0,rural,0.0,0,0,<25,0.8199649737300105,0%
8731,46,SUV,16884.0,2343.0,urban,0.0,0,0,45-54,0.13877043354654472,0%
1605,54,Convertible,15556.0,2343.0,urban,0.25,1,1,45-54,0.15061712522498388,25%
8623,49,Saloon,7007.0,2344.0,urban,0.15,1,1,45-54,0.3345226202368582,15%
7445,65,Saloon,3623.0,2344.0,urban,0.25,1,0,55+,0.646977642837249,25%
7265,32,SUV,17527.0,2345.0,rural,0.1,1,1,25-34,0.13379357562616911,10%
7950,26,Convertible,16110.0,2346.0,urban,0.0,0,0,25-34,0.1456238361266204,0%
4351,34,Convertible,11461.0,2346.0,urban,0.0,0,0,25-34,0.20469418026348443,0%
309,42,SUV,5423.0,2346.0,rural,0.2,1,0,35-44,0.43260188087766316,20%
2831,31,Convertible,16980.0,2347.0,rural,0.1,1,0,25-34,0.13822143698467973,10%
9883,49,Saloon,5695.0,2348.0,urban,0.15,1,0,45-54,0.41229148375760977,15%
8335,50,Saloon,9380.0,2348.0,rural,0.25,1,0,45-54,0.2503198294242803,25%
5966,58,SUV,18520.0,2348.0,rural,0.05,1,0,55+,0.12678185745139703,5%
3019,33,Saloon,4269.0,2349.0,urban,0.0,0,0,25-34,0.5502459592409111,0%
707,51,Saloon,5887.0,2349.0,rural,0.25,1,1,45-54,0.39901477832505533,25%
5971,61,SUV,16670.0,2350.0,urban,0.05,1,1,55+,0.14097180563886377,5%
6846,57,SUV,8885.0,2351.0,urban,0.1,1,0,55+,0.2646032639279387,10%
8421,52,Saloon,2795.0,2354.0,urban,0.15,1,0,45-54,0.8422182468691083,15%
3886,35,Convertible,19815.0,2358.0,urban,0.0,0,0,35-44,0.11900075700226499,0%
1422,37,SUV,15081.0,2358.0,rural,0.15,1,1,35-44,0.15635567933159894,15%
8589,47,SUV,19075.0,2358.0,urban,0.05,1,1,45-54,0.12361730013105511,5%
2892,52,SUV,6281.0,2360.0,urban,0.1,1,0,45-54,0.3757363477152721,10%
8339,44,Saloon,14358.0,2361.0,urban,0.15,1,0,35-44,0.16443794400333162,15%
1218,49,Saloon,12407.0,2363.0,rural,0.15,1,0,45-54,0.1904570000805843,15%
8357,56,Saloon,3171.0,2363.0,urban,0.15,1,0,55+,0.7451907915481725,15%
2616,64,Saloon,12769.0,2363.0,urban,0.25,1,1,55+,0.18505756128121348,25%
7882,30,SUV,15515.0,2364.0,rural,0.0,0,0,25-34,0.1523686754753366,0%
9745,22,Saloon,16002.0,2365.0,rural,0.15,1,0,<25,0.14779402574677242,15%
6091,38,Convertible,24401.0,2365.0,rural,0.15,1,1,35-44,0.09692225728453355,15%
3852,57,Convertible,24871.0,2365.0,urban,0.2,1,0,55+,0.09509066784608197,20%
6646,31,SUV,16104.0,2367.0,rural,0.0,0,0,25-34,0.1469821162444022,0%
9439,33,Convertible,14051.0,2367.0,rural,0.0,0,0,25-34,0.168457761013439,0%
6330,34,Convertible,23774.0,2368.0,urban,0.05,1,1,25-34,0.09960461007823254,5%
6967,48,Saloon,6167.0,2368.0,rural,0.0,0,0,45-54,0.38397924436510716,0%
9456,27,SUV,13994.0,2370.0,rural,0.0,0,0,25-34,0.16935829641273623,0%
4352,29,Saloon,7978.0,2370.0,urban,0.25,1,1,25-34,0.29706693406865164,25%
7237,46,Saloon,14831.0,2370.0,rural,0.15,1,1,45-54,0.15980041804327694,15%
5322,37,Convertible,22620.0,2371.0,urban,0.0,0,0,35-44,0.10481874447391225,0%
467,41,SUV,2953.0,2371.0,rural,0.1,1,0,35-44,0.8029122925835411,10%
5768,27,Saloon,11957.0,2372.0,urban,0.15,1,1,25-34,0.19837751944466017,15%
1193,30,SUV,9912.0,2372.0,urban,0.15,1,0,25-34,0.23930589184824058,15%
5112,46,Convertible,14651.0,2372.0,urban,0.05,1,0,45-54,0.16190021158964152,5%
2559,61,Saloon,9377.0,2372.0,rural,0.25,1,0,55+,0.2529593686679905,25%
5581,54,Convertible,11539.0,2373.0,rural,0.1,1,1,45-54,0.20565040298117637,10%
8692,60,Convertible,24543.0,2373.0,rural,0.1,1,1,55+,0.09668744652242608,10%
5731,34,Convertible,19692.0,2374.0,rural,0.1,1,1,25-34,0.12055657119641881,10%
438,31,SUV,15109.0,2375.0,rural,0.0,0,0,25-34,0.15719107816532152,0%
1062,29,SUV,9789.0,2376.0,rural,0.15,1,0,25-34,0.24272142200426572,15%
3591,63,Convertible,9847.0,2376.0,urban,0.1,1,0,55+,0.24129176398900767,10%
3894,25,Convertible,21741.0,2377.0,rural,0.15,1,1,25-34,0.10933259739661885,15%
3252,64,SUV,8839.0,2377.0,rural,0.0,0,0,55+,0.2689218237356863,0%
4184,38,SUV,13480.0,2378.0,urban,0.2,1,1,35-44,0.17640949554894833,20%
937,54,SUV,19873.0,2379.0,urban,0.2,1,1,45-54,0.11971015951290093,20%
6362,60,Convertible,23932.0,2379.0,rural,0.2,1,0,55+,0.09940665218117585,20%
4881,24,Saloon,6438.0,2382.0,urban,0.0,0,0,<25,0.3699906803354504,0%
618,38,SUV,16948.0,2383.0,urban,0.0,0,0,35-44,0.14060656124615645,0%
8327,62,Convertible,17021.0,2383.0,urban,0.1,1,1,55+,0.14000352505727395,10%
9037,30,Convertible,15455.0,2386.0,urban,0.05,1,0,25-34,0.15438369459720774,5%
6883,29,SUV,13547.0,2387.0,rural,0.05,1,0,25-34,0.17620137299769867,5%
8017,57,Convertible,21616.0,2388.0,urban,0.2,1,1,55+,0.11047372316801857,20%
3634,64,SUV,7324.0,2388.0,rural,0.25,1,0,55+,0.3260513380665857,25%
5576,56,SUV,11821.0,2389.0,urban,0.05,1,1,55+,0.20209796125537585,5%
6840,60,Saloon,8266.0,2389.0,rural,0.2,1,0,55+,0.28901524316473637,20%
1551,65,Convertible,13770.0,2390.0,urban,0.1,1,1,55+,0.17356572258531783,10%
3987,21,SUV,19691.0,2391.0,rural,0.0,0,0,<25,0.12142603219744444,0%
4496,39,Convertible,22671.0,2391.0,rural,0.1,1,0,35-44,0.10546513166600037,10%
3845,25,Convertible,9780.0,2392.0,urban,0.0,0,0,25-34,0.2445807770960895,0%
9897,29,Saloon,11225.0,2392.0,rural,0.0,0,0,25-34,0.21309576837414582,0%
4912,39,SUV,4033.0,2392.0,rural,0.05,1,1,35-44,0.5931068683360791,5%
9013,42,Convertible,20566.0,2392.0,rural,0.05,1,1,35-44,0.11630847029076552,5%
4405,53,SUV,16562.0,2392.0,rural,0.1,1,0,45-54,0.14442700156985,10%
2619,25,SUV,6820.0,2393.0,rural,0.0,0,0,25-34,0.350879765395843,0%
658,32,SUV,12278.0,2393.0,urban,0.0,0,0,25-34,0.1949014497475,0%
2441,64,SUV,11269.0,2394.0,rural,0.1,1,0,55+,0.21244121040019412,10%
7988,28,Saloon,11870.0,2395.0,rural,0.0,0,0,25-34,0.20176916596459968,0%
4127,21,Convertible,11876.0,2396.0,urban,0.05,1,0,<25,0.2017514314583865,5%
1281,50,Saloon,4170.0,2396.0,rural,0.15,1,0,45-54,0.574580335731277,15%
5370,27,Saloon,6995.0,2397.0,urban,0.0,0,0,25-34,0.34267333809859285,0%
9440,23,Saloon,13391.0,2398.0,urban,0.0,0,0,<25,0.17907549846910767,0%
2517,32,Convertible,23951.0,2398.0,rural,0.0,0,0,25-34,0.1001210805394305,0%
4819,53,Convertible,21193.0,2399.0,urban,0.05,1,1,45-54,0.11319775397536389,5%
8676,38,Convertible,17403.0,2400.0,urban,0.15,1,1,35-44,0.13790725736941115,15%
6528,65,SUV,18822.0,2400.0,urban,0.25,1,1,55+,0.12751036021676085,25%
4882,34,SUV,13079.0,2401.0,rural,0.0,0,0,25-34,0.1835767260493781,0%
9500,57,SUV,12094.0,2402.0,urban,0.05,1,1,55+,0.19861088142879124,5%
2803,60,Convertible,18017.0,2402.0,urban,0.15,1,1,55+,0.13331853249707867,15%
300,26,SUV,10160.0,2403.0,rural,0.0,0,0,25-34,0.23651574803147277,0%
7256,23,Convertible,18390.0,2404.0,rural,0.05,1,1,<25,0.1307232191408303,5%
2601,33,Convertible,19693.0,2404.0,rural,0.0,0,0,25-34,0.12207383334179038,0%
4135,50,SUV,4288.0,2404.0,rural,0.15,1,0,45-54,0.5606343283580781,15%
3460,47,SUV,10771.0,2405.0,urban,0.15,1,1,45-54,0.2232847460774094,15%
8965,55,SUV,6590.0,2405.0,rural,0.25,1,0,55+,0.36494688922604474,25%
7505,65,Convertible,13252.0,2405.0,rural,0.1,1,1,55+,0.18148204044671132,10%
7317,36,Saloon,9898.0,2408.0,urban,0.0,0,0,35-44,0.24328147100421868,0%
5256,65,SUV,10042.0,2408.0,rural,0.2,1,0,55+,0.23979286994620197,20%
8447,63,Convertible,18093.0,2410.0,rural,0.2,1,1,55+,0.13320068534791724,20%
2439,37,Saloon,7835.0,2411.0,urban,0.15,1,0,35-44,0.30772176132733786,15%
8193,60,Saloon,8251.0,2411.0,rural,0.15,1,0,55+,0.2922070052114541,15%
4051,22,Convertible,7953.0,2412.0,rural,0.0,0,0,<25,0.3032817804601656,0%
663,64,SUV,6364.0,2413.0,rural,0.1,1,0,55+,0.3791640477686393,10%
7839,23,Convertible,17179.0,2417.0,urban,0.1,1,1,<25,0.14069503463530236,10%
1004,20,SUV,15335.0,2417.0,urban,0.25,1,1,<25,0.15761330290184822,25%
328,20,Saloon,5447.0,2418.0,urban,0.0,0,0,<25,0.4439140811455032,0%
9263,31,Convertible,13300.0,2418.0,urban,0.1,1,1,25-34,0.1818045112781818,10%
4780,52,Convertible,10196.0,2419.0,urban,0.05,1,0,45-54,0.2372499019222992,5%
6282,40,SUV,15899.0,2420.0,urban,0.1,1,0,35-44,0.15221083086985646,10%
6,60,SUV,14056.0,2420.0,urban,0.1,1,0,55+,0.17216846898120572,10%
7991,62,Convertible,23659.0,2420.0,urban,0.25,1,1,55+,0.10228665624074972,25%
6783,21,Convertible,10827.0,2421.0,urban,0.0,0,0,<25,0.2236076475477765,0%
7735,19,SUV,6987.0,2421.0,urban,0.0,0,0,<25,0.34650064405319214,0%
4473,35,Saloon,15653.0,2421.0,urban,0.0,0,0,35-44,0.15466683702803585,0%
4778,64,SUV,5742.0,2421.0,rural,0.1,1,1,55+,0.4216300940438137,10%
2573,47,SUV,16705.0,2422.0,urban,0.1,1,1,45-54,0.1449865309787402,10%
3668,63,Saloon,14527.0,2422.0,urban,0.15,1,0,55+,0.16672403111446502,15%
3707,24,SUV,16886.0,2423.0,rural,0.0,0,0,<25,0.14349164988747226,0%
1079,51,Saloon,4541.0,2423.0,urban,0.15,1,0,45-54,0.5335829112529105,15%
8717,59,Convertible,20669.0,2423.0,urban,0.2,1,1,55+,0.11722869998547984,20%
3110,44,Saloon,4568.0,2425.0,rural,0.15,1,0,35-44,0.530866900175015,15%
3273,41,Saloon,7438.0,2426.0,urban,0.15,1,1,35-44,0.3261629470287273,15%
5456,45,Convertible,14028.0,2426.0,rural,0.25,1,0,45-54,0.172939834616469,25%
8313,50,SUV,14554.0,2426.0,rural,0.2,1,1,45-54,0.1666895698776854,20%
4131,38,Saloon,8564.0,2428.0,rural,0.15,1,1,35-44,0.2835123773937081,15%
5357,33,Saloon,15166.0,2429.0,rural,0.15,1,0,25-34,0.16016088619278912,15%
5567,36,SUV,4151.0,2429.0,urban,0.2,1,0,35-44,0.5851602023607358,20%
3274,26,Saloon,8510.0,2430.0,urban,0.0,0,0,25-34,0.28554641598116504,0%
2455,33,Convertible,8020.0,2430.0,rural,0.15,1,1,25-34,0.3029925187032041,15%
7916,42,SUV,10828.0,2430.0,rural,0.05,1,1,35-44,0.22441817510156775,5%
2570,19,Convertible,10454.0,2431.0,rural,0.0,0,0,<25,0.23254256743827886,0%
4331,51,SUV,5371.0,2431.0,rural,0.2,1,0,45-54,0.45261590020471926,20%
5428,47,SUV,4778.0,2432.0,rural,0.25,1,0,45-54,0.5089995814147114,25%
4215,56,Convertible,24217.0,2432.0,rural,0.1,1,0,55+,0.10042532105545277,10%
5244,61,SUV,14960.0,2433.0,urban,0.25,1,0,55+,0.1626336898395613,25%
3840,28,SUV,5827.0,2435.0,rural,0.0,0,0,25-34,0.4178822721811536,0%
9855,56,Convertible,17639.0,2435.0,urban,0.15,1,0,55+,0.13804637451101887,15%
7409,28,Saloon,10361.0,2436.0,rural,0.0,0,0,25-34,0.23511244088406186,0%
8257,37,Saloon,5684.0,2437.0,rural,0.25,1,0,35-44,0.4287473610132954,25%
5874,25,Convertible,25537.0,2438.0,urban,0.0,0,0,25-34,0.09546931902728999,0%
5656,34,Convertible,9183.0,2438.0,urban,0.1,1,0,25-34,0.26549058042031304,10%
7459,57,Convertible,14896.0,2438.0,urban,0.15,1,1,55+,0.16366809881846375,15%
7506,32,SUV,9721.0,2439.0,urban,0.0,0,0,25-34,0.2509001131570568,0%
905,54,Convertible,14373.0,2439.0,urban,0.1,1,0,45-54,0.16969317470255552,10%
3991,59,Convertible,11233.0,2439.0,rural,0.15,1,1,55+,0.21712810469151453,15%
5610,44,Saloon,16070.0,2440.0,rural,0.25,1,1,35-44,0.15183571873054438,25%
5993,45,Convertible,17322.0,2440.0,rural,0.15,1,0,45-54,0.14086133240964432,15%
7574,48,Saloon,7677.0,2440.0,rural,0.15,1,0,45-54,0.317832486648389,15%
9847,65,SUV,16574.0,2441.0,urban,0.25,1,1,55+,0.14727887052008282,25%
3313,48,Convertible,11779.0,2442.0,rural,0.15,1,1,45-54,0.2073181084981571,15%
